Material_x,Cast_code,Stress,Temp,Frac,Elong,RA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
32,221,9.93630445855584,1110.49744895548,2470.12189839515,17.1647117957165,4.99496218752645,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.82445509361431,1103.34009289096,2501.74514496997,16.7077951601975,4.89371536996233,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0290955928327,1097.0018103366,2461.24045897173,16.8932917357102,4.98972759172082,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.80241459896165,1125.11265561209,2459.94678309899,16.8034448461333,4.97434374077063,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96904538495979,1097.21562789963,2506.13352542652,16.8343430297273,4.98052636803437,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0815521262593,1097.6667091603,2474.65887122862,17.0716235137846,5.00264082147245,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95608360673881,1108.06877581576,2454.02259526946,17.047329380006,5.02787307711192,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0100821343219,1109.06620584344,2462.00434660012,16.9430913030002,4.95847125586796,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.83967641152749,1110.26570722789,2510.86817697265,17.0343399615117,4.98430409399513,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95253424272558,1111.57406088599,2488.35509124063,16.762299467214,4.94905527340552,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0768289607499,1095.41369128692,2478.69821808944,16.9896485083035,4.97470798791148,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0815658906012,1091.20967097824,2513.96798689311,17.3110567548857,5.0748711957113,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88211531727809,1120.56243435776,2459.54035458595,17.0134144772334,4.95464813874546,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0635426874315,1096.08743160417,2446.60314659465,16.7327394161061,4.91333121437353,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0212337989097,1084.93706578801,2505.84913013408,16.9625709079256,4.99897646655707,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0499413312409,1087.43674457612,2525.3430074769,17.009777407018,5.03156866757625,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1759931937699,1089.25247960513,2486.1569657057,17.3749637525098,5.146360520701,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84365904844482,1106.90925821754,2525.07695750072,16.8507111689254,4.98725540450498,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.79488201145845,1114.94061189251,2536.76751518934,16.9640936683319,4.93101523428709,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2065449732477,1083.72164759894,2451.4039387654,16.7740070203783,5.02924634172771,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91403971325475,1118.17123728399,2461.42498650838,17.3683210607699,5.16296277825514,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0196639961388,1105.2776152338,2470.63689413313,16.9199196042463,5.00749561015202,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.76700356706787,1116.73346859358,2514.35729313932,16.9919488781355,4.99557126229951,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92510969257271,1103.97983631867,2499.06520199445,16.7768273406658,4.90267337184056,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90561734911891,1105.19278748738,2529.49621922664,17.2476713057129,5.03707603816175,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1834053031562,1091.46642434154,2487.50101966826,17.266583265432,5.08444536177773,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98020169090289,1097.37325714861,2499.7575914192,16.8356858708561,4.99579964619323,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93325038837421,1100.29086885048,2527.17665146153,16.936218898289,4.92904054503135,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96926967796513,1101.22428304927,2464.55250808757,16.9053201611813,5.03188703040319,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0485634811049,1093.59411028023,2460.0809807729,16.9271990049219,5.06051744648567,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9212365835252,1109.34636841515,2472.59553415647,16.9485163295892,4.95476925502476,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97624951765568,1105.1115073882,2510.92736950595,17.269716661206,5.12225824583613,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0458178951059,1102.90546145649,2464.23867119264,17.2197994163204,5.08576828611972,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96087210026996,1105.71989658856,2494.08079444408,17.1175352989849,5.03692848234213,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97620140852387,1100.31983590177,2502.41139097646,16.9805651290321,5.02747940315513,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9055146647042,1111.4751884329,2464.65516048221,16.9829013225561,5.00699192457869,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0803359987848,1109.0484718209,2423.12829672059,17.3053269661315,5.04738256944696,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0527496984753,1090.74418387657,2468.41389957174,16.689924945799,4.97384528093173,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91428546702535,1106.31185779451,2503.86894679447,16.8152706841796,4.95574772532868,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91398103214302,1104.2825995724,2517.53639237912,16.9001822895786,4.95875416641183,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9639061425953,1098.97432895443,2495.80250926545,16.7924944226601,4.90701828062689,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0523988683101,1105.17052063843,2515.07311366906,17.1777285171041,5.03406160487223,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.83966007893927,1115.00955252136,2516.88512752165,17.0106239013466,4.99011651539584,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1102952654065,1101.06933494804,2438.29836265964,17.1288022736224,5.08274692115018,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0185527615982,1099.30189531042,2512.39861696125,17.1132315594925,5.02463748426971,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0531193311256,1091.66141732061,2457.99723014916,16.7011102676355,4.91355615406512,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84889938873428,1102.24375406027,2544.27727823315,16.9870577706033,4.9537982539176,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9114788037525,1105.51919253654,2507.62779857026,17.007651415721,4.98661667242838,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1116754679636,1086.04552835758,2530.611530411,17.2163865469621,5.03767687246105,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0123929388763,1081.69465372593,2506.74679963512,16.9023565649219,4.96379884554373,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.80580643492978,1111.91218729006,2527.67379180313,16.8807131854474,4.90873738071507,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97347092349415,1105.60621557059,2467.05077086755,17.0026629638542,4.97241958842566,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9787791553553,1104.27958781891,2475.78458229903,16.7813294865431,4.96371721965996,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0124458617543,1110.01512230544,2476.52000264334,17.1139525019992,5.009950664124,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96462399325593,1101.73232934642,2476.39035486381,16.815841204809,4.97735008094963,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88310361901137,1109.84313754659,2520.66983029799,17.2353273627077,5.09804638338593,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0998591170535,1100.23095019231,2465.90166638707,17.0848327787208,4.98150910446818,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0750574556378,1098.41834412624,2450.21218078495,17.009720580402,4.99664434115899,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97069050117384,1104.46028149293,2498.15873749316,16.9335383154775,4.99862852542011,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96691034270874,1104.27480589943,2493.8320014971,17.1964566658319,4.99532931339412,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90143893076568,1101.01799989328,2502.89125285983,16.8903152895828,5.0154862876482,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0364425968756,1098.08630283715,2469.42076331951,17.0448745858869,5.05466774207328,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95062265057616,1091.11916623732,2502.13579979122,16.931477366754,4.99864275673731,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0694121991304,1094.68688499979,2488.89347752714,17.1940747633961,5.04598105300589,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90548669033327,1105.92409791924,2477.61184863427,16.5924841040423,4.9054722247154,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1711208918586,1081.20468912906,2502.79349631223,17.0236267810581,5.04630258777597,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1154004328471,1092.88558696061,2469.6194080372,16.9483222174482,5.03646762522549,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1118960639376,1098.1222561668,2461.27700221526,17.3688982959761,5.15773682823814,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0863807128864,1089.30751673026,2480.17599561504,16.7111867644966,4.93159115076592,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98165442412739,1098.57482990624,2456.08992401383,16.7357962777169,4.93989933447145,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.127981045936,1097.59913931692,2449.47076698967,17.0277182492889,5.08111913135291,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0334751139528,1099.5417663592,2461.49257959305,17.1629994264959,5.07380989554896,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97648123036289,1097.1860173694,2483.14895243301,16.8882858217622,4.93759438833973,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0108905295874,1090.79103510501,2511.52748735693,17.1071123955389,5.01964771336476,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.797558589556,1122.69241545181,2508.01992795354,17.0552186049788,5.00249377384729,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1990319625178,1087.67824189903,2468.22438073607,17.0472904227232,5.04623932756915,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0852302844782,1093.9420135282,2487.21853756854,17.2050342766031,5.06619006651773,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0400065137413,1104.25833169409,2472.51739736512,17.0976862293906,5.00980894499709,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.3463299013429,1064.25821546885,2460.08130363328,17.1463431859912,5.10356198096336,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1197082260241,1099.39867629749,2437.2895535272,17.3184434534419,5.10154948076115,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0503451485134,1098.37371201937,2474.2907740104,16.9885276239977,5.00200557057022,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.86786414107975,1114.87163786612,2492.21992393522,17.1633474831688,5.01150553294514,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0217924270274,1093.08879081678,2480.11525869546,16.7049477027165,5.02844300571219,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1171162480059,1095.24585604953,2464.08095140324,17.0175477508638,5.00762745703445,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0298474719493,1096.53411275963,2479.56413846561,16.9516260471578,4.99706984951831,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.101537003812,1094.74353074309,2452.22066658842,16.9178494444454,5.00284765465031,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1471091529327,1084.39075139271,2478.33309016994,16.9533234431022,5.0491684884674,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9608129517601,1094.80800273896,2537.20083829298,17.2130914605135,4.92915625206756,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0043960193319,1103.19095603947,2495.39240242336,17.1876070802756,5.0787283328646,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.85772119638734,1120.84947840134,2492.100580766,17.1855687772588,4.97667435003716,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.86154142116252,1102.1154652098,2524.38245817362,16.8418286018029,4.99865617961716,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0274114436371,1105.32000728426,2446.02696130728,17.1017131530329,5.07374180566887,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1708407778632,1098.00223883018,2414.75461985198,17.0261315927926,5.0541318755037,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1734603119675,1078.02022382673,2434.20425564203,16.758555508649,5.00750312533403,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0136978826186,1093.12347397763,2486.94749415613,17.0280995618291,5.00192965216675,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0674644876827,1088.1954530378,2476.22959273498,16.9294632095722,5.02442493939347,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0172912560885,1088.37301806853,2506.68158945721,16.807699718591,4.94193423951731,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0738390616508,1081.12814892942,2509.77928619452,16.90390752564,5.0007115992617,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0304535739264,1106.16461396939,2440.70548038033,17.2046499055825,5.05096084143498,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0445809218561,1099.39485011661,2485.98092866991,16.9842864396853,4.98367689237996,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0611880205085,1071.90311805587,2506.81927066773,16.7455275810574,4.97630638585495,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0808001495439,1095.59218215489,2475.39120005446,17.0203317122964,5.05974024108496,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0751000744829,1104.54866394263,2473.11483500139,17.099219329544,5.01095981458219,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92794769750152,1117.53379783493,2488.77790988279,17.1902107079016,5.02234731487635,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0239452249609,1091.85639733887,2522.53443013395,17.0813074380264,4.94547746911488,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.3534950013265,1065.51362707507,2472.30234643448,17.2720112439078,5.07621865316811,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0072089734374,1099.6296392823,2470.317494561,17.0238328929599,5.00419948842467,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1415242676036,1091.50636975507,2458.35987204112,17.0139053549896,5.03232064446757,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8883749344557,1107.74870640853,2476.33402514393,16.7617554393034,4.92500356570394,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1819994907911,1092.93696675598,2452.00946203538,17.1925070561894,5.10967054973689,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1201401109018,1092.76415642837,2439.68832576826,16.7034413701044,4.9627185534003,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99905814317518,1104.65202240552,2505.39181300005,17.0449223500995,5.0143337583838,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.211511709865,1076.21669010535,2462.549401956,16.9188995190799,5.0355946277838,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0854206845256,1093.27384807326,2499.04843256657,17.0880925150598,5.0152811640703,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.002801374082,1093.92370733887,2453.34275698727,16.7424235881551,5.00722887833252,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90808680293435,1114.15098268221,2472.03528310705,16.957748608195,5.01328829641685,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.94363661639511,1105.15992346214,2479.23343568954,16.9963335899996,5.00825680566422,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0287816248607,1091.8004744365,2498.60857205704,17.0721916975006,5.00765670516284,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.90741575508552,1107.91311173219,2488.75177586123,17.0504745103368,5.03766142202749,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96057103011219,1096.22208929282,2499.84248683246,16.8032101760732,4.95734517849186,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88267683454749,1105.1827384518,2522.60496641188,17.0014177373457,4.98140031751452,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1051086285064,1093.65473236636,2469.43034775276,16.7735046534041,4.98135642242631,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1772717666858,1076.5799282018,2498.67897897706,16.9808834426182,5.0433175667543,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
